question_idx,question,answer,context,title,keyword,topic,article_url,author,author_url
drug_868,Hàm lượng được sử dụng phổ biến nhất của thuốc Adagrin là bao nhiêu?,Hàm lượng được sử dụng phổ biến nhất của thuốc Adagrin là 50mg.,"Thuốc Adagrin được dùng để điều trị tình trạng rối loạn cương dương. Thuốc có 3 hàm lượng chính là: Adagrin 25mg, Adagrin 100mg và phổ biến nhất là thuốc Adagrin 50mg.",Công dụng của thuốc Adagrin,Adagrin,2,https://youmed.vn/tin-tuc/dieu-tri-tinh-trang-roi-loan-cuong-duong-voi-thuoc-adagrin/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_2003,Thuốc Amaryl được chuyển hóa thông qua cơ chế nào?,Thuốc Amaryl được chuyển hóa qua cơ chế Cytochrome P450 2C9 (CYP2C9).,"Trong khi đang điều trị với Amaryl, việc bắt đầu dùng hoặc ngưng dùng một số thuốc khác có thể có những thay đổi trong tác dụng kiểm soát đường huyết. Giimepiride được chuyển hóa bởi cytochrome P450 2C9 (CYP2C9). Cần lưu ý khi glimepiride được dùng đồng thời với các chất cảm ứng (như rifampicin) hay chất ức chế (như fluconazol) của CYP2C9.2",Tương tác thuốc,Amaryl,2,https://youmed.vn/tin-tuc/amaryl-la-thuoc-gi-cong-dung-cach-dung-va-luu-y/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_8961,Coperil Plus có dạng bào chế như thế nào?,"Coperil Plus được bào chế dưới dạng viên nén và đóng trong vỉ 30 viên, hộp 1 vỉ.","Coperil Plus 4mg DHG là sản phẩm được sản xuất bởi công ty Cổ phần Dược Hậu Giang. Thuốc được bào chế dưới dạng viên nén và đóng trong vỉ 30 viên, hộp 1 vỉ.",Coperil Plus là thuốc gì?,Coperil Plus,2,https://youmed.vn/tin-tuc/coperil-plus/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_1552,"Khi dùng chung Algelstad với các thuốc khác, nên cách nhau bao lâu?","Khi dùng chung Algelstad với các thuốc khác, nên cách nhau 2 giờ.","Không được pha loãng hỗn dịch. Đồng thời gói hỗn dịch nên được lắc kỹ trước khi uống. Không nên sử dụng với các thuốc khác tại cùng thời điểm, nên sử dụng cách nhau 2 giờ. Các đồ uống có tính acid như nước trái cây, rượu vang không nên sử dụng chung với Algelstad. Nên hỏi ý kiến của Bác sĩ nếu sử dụng lâu dài và thường xuyên hơn vài tuần.",Cách dùng và liều dùng Algelstad - Cách sử dụng,Algelstad,2,https://youmed.vn/tin-tuc/algelstad/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_5517,Nêu các tác dụng phụ thường gặp khi dùng thuốc Betaloc?,"Một số tác dụng phụ thường gặp khi sử dụng Betaloc bao gồm đau bụng, khó chịu, thay đổi ham muốn hoặc khả năng tình dục, táo bón, tiêu chảy, chóng mặt, khô miệng, mệt mỏi, rụng tóc và đau đầu.","Thuốc có thể có nhiều tác dụng phụ không mong muốn ở bệnh nhân. Trong đó, một số tác dụng phụ thường gặp khi sử dụng Betaloc là: - Đau bụng và khó chịu.
- Thay đổi ham muốn hoặc khả năng tình dục.
- Táo bón.
- Tiêu chảy.
- Chóng mặt hoặc say sẩm khi thay đổi từ vị trí ngồi hoặc nằm.
- Khô miệng.
- Mệt mỏi.
- Rụng tóc.
- Đau đầu.
- Nhạy cảm với ánh sáng mặt trời.
- Tăng tiết mồ hôi.
- Buồn nôn.
- Khó ngủ.
- Mệt mỏi bất thường hoặc hoạt động kém.
- Ác mộng.
- Nôn.
- Tăng cân. Liên hệ ngay với bác sĩ điều trị hoặc các cơ quan y tế nếu bạn gặp phải những triệu chứng sau đây: - Nhịp tim rất chậm.
- Cảm giác say sẩm, giống như bạn có thể ngất đi.
- Khó thở (ngay cả khi gắng sức nhẹ), sưng, tăng cân nhanh.
- Lạnh ở tay và chân.
- Thay đổi về thính lực.
- Cảm giác đau ngực.
- Chảy máu mũi bất thường, tiểu ra máu, các vết máu bầm.
- Triệu chứng dị ứng thuốc rõ rệt như: sưng mặt, cổ họng, khó thở, nổi mề đay…",Sử dụng Betaloc gặp phải những tác dụng phụ nào?,Betaloc,2,https://youmed.vn/tin-tuc/betaloc-metoprolol-tartrate-la-thuoc-gi-cong-dung-cach-dung-va-mot-so-luu-y-khi-su-dung/,Dược sĩ Nguyễn Thị Cẩm Vân,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-thi-cam-van/
drug_702,Ai không nên sử dụng Actiso Ladophar?,"Người quá mẫn, dị ứng với bất kỳ thành phần nào của thuốc không nên sử dụng Actiso Ladophar.","- Sử dụng thuốc đúng liều lượng, đúng đường dùng theo hướng dẫn của bác sĩ.
- Đọc kỹ thông tin trong tờ hướng dẫn sử dụng thuốc trước khi uống thuốc.
- Để thuốc xa tầm tay với của trẻ em trong nhà.
- Chống chỉ định dùng thuốc nếu quá mẫn, dị ứng với bất kỳ thành phần nào của thuốc.",Lưu ý gì khi sử dụng,Actiso Ladophar,2,https://youmed.vn/tin-tuc/actiso-ladophar/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_2313,Đối tượng nào cần thận trọng khi sử dụng thuốc Amiparen 5 Otsuka?,Bạn cần thận trọng khi sử dụng trên những đối tượng sau:- Nhiễm toan nặng.,"Cần thận trọng khi sử dụng trên những đối tượng sau:1 - Nhiễm toan nặng.
- Suy tim xung huyết.
- Giảm Na máu.
- Người suy nhược và mất nước nặng.
- Người lớn tuổi.
- Phụ nữ có thai.",Đối tượng cần lưu ý đặc biệt khi sử dụng - Thận trọng khi sử dụng thuốc,Amiparen 5 Otsuka,2,https://youmed.vn/tin-tuc/amiparen-5-otsuka/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_2151,Thuốc Ameflu đa triệu chứng có thể gây ức chế việc cho con bú không?,"Có, thuốc có thể gây ức chế việc cho con bú của người mẹ.","Thuốc này có khả năng đi vào sữa mẹ và có thể có tác dụng bất lợi cho trẻ sơ sinh bú mẹ. Thuốc có thể gây ức chế việc cho con bú của người mẹ. Do đó, cần tham khảo ý kiến bác sĩ trước khi dùng thuốc khi cho con bú.5",Chống chỉ định dùng thuốc Ameflu đa triệu chứng - Phụ nữ cho con bú có dùng thuốc Ameflu đa triệu chứng được không?,Ameflu đa triệu chứng,2,https://youmed.vn/tin-tuc/ameflu-da-trieu-chung/,Dược sĩ Lương Triệu Vĩ,https://youmed.vn/tin-tuc/bac-si/duoc-si-luong-trieu-vi/
drug_1813,Những đối tượng nào nên thận trọng khi sử dụng thuốc Alsiful S.R?,"Cần thận trọng khi sử dụng thuốc Alsiful S.R ở những đối tượng có tiền sử gia đình mắc bệnh hen suyễn, người đang bị loét dạ dày, có vấn đề về chảy máu đang dùng thuốc nhóm chống đông máu.","",Đối tượng chống chỉ định dùng thuốc Alsiful S.R - Đối tượng thận trọng khi dùng thuốc Alsiful S.R,Alsiful S.R,2,https://youmed.vn/tin-tuc/alsiful-sr/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_7547,Đã có nghiên cứu chứng minh Cefoxitin gây dị tật cho trẻ nhỏ chưa?,Chưa có nghiên cứu báo cáo tìm thấy tác dụng bất lợi cho trẻ sau khi tiếp xúc với Cefoxitin.,Cefoxitin đi qua nhau thai. Chưa thấy các kết quả chứng minh tăng nguy cơ dị tật bẩm sinh lớn hoặc các tác dụng bất lợi khác trên thai nhi hoặc mẹ sau khi sử dụng. Cefoxitin còn là một trong những loại kháng sinh được khuyến cáo sử dụng dự phòng trước khi tiến hành sinh mổ.,Phụ nữ có thai và cho con bú,Cefoxitin,2,https://youmed.vn/tin-tuc/thuoc-khang-sinh-cefoxitin/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_5362,Thuốc Bequantene có tác dụng gì?,Thuốc Bequantene có tác dụng hỗ trợ điều trị và làm giảm triệu chứng rụng tóc ở người.,"Trên thị trường hiện nay thuốc Bequantene được bán với giá tham khảo từ 36.000 VNĐ đến 40.000 VNĐ cho một hộp 2 vỉ, mỗi vỉ 10 viên. Giá bán có thể chênh lệch tùy vào chính sách bán hàng của mỗi nhà cung cấp khác nhau. Trên đây là những thông tin cơ bản về công dụng và lưu ý khi dùng thuốc điều trị rụng tóc Bequantene. Để đảm bảo an toàn và hiệu quả cho bản thân, bạn nên thăm khám bác sĩ và các chuyên gia y tế trước khi xảy ra các tác dụng phụ khi sử dụng thuốc. Hy vọng bài viết mang nhiều kiến thức bổ ích đến cho bạn đọc.",Thuốc Bequantene có giá bao nhiêu?,Bequantene,2,https://youmed.vn/tin-tuc/bequantene/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_5052,Thuốc Becozyme có hạn sử dụng trong bao lâu kể từ ngày sản xuất?,Thuốc Becozyme có hạn sử dụng là 24 tháng kể từ ngày sản xuất.,"- Becozyme là thuốc kê đơn nên chỉ sử dụng thuốc khi có đơn của bác sĩ.
- Thông báo ngay cho bác sĩ khi gặp phải bất kỳ tác dụng không mong muốn nào của sản phẩm.
- Hạn sử dụng của thuốc là 24 tháng kể từ ngày sản xuất. Không sử dụng thuốc khi đã quá hạn dùng ghi trên hộp.
- Đọc kỹ hướng dẫn sử dụng trước khi dùng. Nếu cần thêm thông tin có thể hỏi ý kiến của bác sĩ.",Lưu ý khi sử dụng Becozyme,Becozyme,2,https://youmed.vn/tin-tuc/becozyme/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_6203,BoniDiabet là thuốc gì?,BoniDiabet là thuốc hỗ trợ điều trị bệnh đái tháo đường và ngăn ngừa các biến chứng của bệnh đái tháo đường.,"Giúp hỗ trợ điều trị bệnh đái tháo đường, làm giảm glucose máu. Ngoài ra, thuốc giúp ngăn ngừa các biến chứng của bệnh đái tháo đường trên tim, gan, thận, võng mạc và các bệnh lý thần kinh ngoại biên. Từ đó, nó giúp làm lành vết thương, ngăn ngừa xơ vữa động mạch, đục thủy tinh thể. BoniDiabet giúp giảm cholesterol và lipid máu. Không những vậy, BoniDiabet còn giúp bổ sung vi chất, hỗ trợ chế độ ăn kiêng, làm giảm béo phì.",Công dụng của BoniDiabet,BoniDiabet,2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-vien-uong-ho-tro-dieu-tri-benh-dai-thao-duong-bonidiabet/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_8397,Thuốc citicoline được dùng đường tiêm không?,"Không, thuốc citicoline được dùng đường tiêm nằm dưới quyền hạn của bác sĩ hoặc y tế chuyên môn, người bệnh không được phép tiêm thuốc.",Tùy vào dạng dùng của thuốc mà người bệnh được chỉ định liều lượng khác nhau. Không tự ý áp liều của bất kỳ ai để dùng mặc dù họ có cùng triệu chứng. Đối với thuốc dùng ở đường tiêm phải được thực hiện bởi bác sĩ/y tá. Người bệnh không được tự ý tiêm.,Những lưu ý khi dùng thuốc Citicoline,Citicoline,2,https://youmed.vn/tin-tuc/cai-thien-tri-nho-va-giam-sa-sut-tri-tue-voi-thuoc-citicoline/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_9663,Trong trường hợp nào không được dùng thuốc Dexamethasone?,"Không được dùng thuốc Dexamethasone trong các trường hợp sau: dị ứng với hoạt chất Dexamethason hoặc bất kỳ thành phần nào có trong công thức của thuốc, người bệnh bị nhiễm nấm toàn thân, bị sốt rét thể não, nhiễm virus tại chỗ hoặc nhiễm khuẩn lao.","- Dị ứng với hoạt chất Dexamethason hoặc bất kỳ thành phần nào có trong công thức của thuốc.
- Người bệnh bị nhiễm nấm toàn thân, bị sốt rét thể não, nhiễm virus tại chỗ hoặc nhiễm khuẩn lao.
- Các trường hợp mắc bệnh lậu chưa kiểm soát được bằng thuốc kháng khuẩn và khớp bị hủy hoại nặng.
- Mắc bệnh trong nhãn khoa do nhiễm virus (Herpes simplex mắt thể hoạt động), nhiễm nấm hoặc nhiễm khuẩn lao ở mắt.",Chống chỉ định dùng thuốc Dexamethasone,Dexamethasone,2,https://youmed.vn/tin-tuc/thuoc-dexamethasone/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_6149,Bofit F là thuốc gì?,Bofit F là thuốc không kê đơn điều trị thiếu máu do thiếu sắt hay dự phòng thiếu sắt.,"Bofit F là thuốc không kê đơn điều trị thiếu máu do thiếu sắt hay dự phòng thiếu sắt. Thuốc được sản xuất bởi Công ty Cổ phần Dược Hậu Giang. Thuốc được bào chế dưới dạng viên nang mềm, thuôn dài, màu đỏ và bên trong chứa dịch thuốc màu nâu. Mỗi hộp thuốc gồm 3 vỉ x 10 viên.",Bofit F là thuốc gì?,Bofit F,2,https://youmed.vn/tin-tuc/bofit-f/,Dược sĩ Dương Thị Kim Ngân,https://youmed.vn/tin-tuc/bac-si/duoc-si-duong-thi-kim-ngan/
drug_5972,Trong 8 tuần dùng Bismuth để điều trị H. pylori có gây biến đổi nào về thần kinh không?,Không có biến đổi nào về thần kinh cho liều dùng 480 mg/ngày trong 8 tuần.,"Bismuth được cho là có thể gây bệnh não. Liều khuyến cáo (480 mg/ngày) dùng trong 8 tuần để điều trị nhiễm H. pylori không thấy có biến đổi về thần kinh. Tuy nhiên, nguy cơ nhiễm độc bismuth có thể tăng nếu vượt quá mức liều khuyến cáo trong các trường hợp quá liều, ngộ độc, uống thuốc trong thời gian dài hoặc uống cùng với những thuốc khác chứa bismuth. Phải thận trọng khi dùng bismuth cho người bệnh có tiền sử chảy máu đường tiêu hóa trên. Vì bismuth gây phân màu đen có thể nhầm lẫn với đại tiện có máu đen. Phải xác định chắc chắn nhiễm H. pylori thì mới dùng phác đồ 3 thuốc phối hợp để tránh kháng thuốc.",Thận trọng khi dùng thuốc Bismuth,Bismuth,2,https://youmed.vn/tin-tuc/thuoc-bismuth/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_4975,Liều lượng thuốc Bazato ngày thứ nhất là bao nhiêu?,1 viên x 1 lần/ngày.,"Dùng thuốc theo sự chỉ định của bác sĩ. Dưới đây là liều dùng khuyến cáo của Bazato: - Ngày thứ nhất: 1 viên x 1 lần/ngày.
- Ngày thứ hai: 1 viên x 2 lần/ngày.
- Ngày thứ ba: 1 viên x 3 lần/ngày. Có thể tăng liều lên đến 2 viên x 3 lần/ngày sau đó. Liều trung bình có hiệu quả của mecobalamin là 1500 μg/ngày (tương ứng với 3 viên/ngày).",Cách dùng và liều dùng của Bazato - Liều dùng,Bazato,2,https://youmed.vn/tin-tuc/bazato/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_1331,Thuốc Alaxan được chỉ định để điều trị các cơn đau như thế nào?,Thuốc Alaxan được chỉ định để điều trị các cơn đau từ nhẹ đến vừa phải và nghiêm trọng có nguồn gốc từ cơ xương.,"Thuốc Alaxan được dùng trong các trường hợp giảm đau ở mức độ từ nhẹ đến vừa phải và nghiêm trọng có nguồn gốc từ cơ xương như: - Đau cơ.
- Viêm khớp, thấp khớp.
- Bong gân, viêm gân.
- Căng thẳng.
- Đau lưng và cứng cổ. Ngoài ra, Alaxan còn giúp làm giảm đau đầu căng thẳng hoặc các trường hợp đau bụng kinh, đau răng và đau sau khi nhổ răng và phẫu thuật nhỏ. Không những vậy, thuốc còn có thể làm hạ sốt.",Chỉ định của thuốc Alaxan,Alaxan,2,https://youmed.vn/tin-tuc/thuoc-alaxan/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_7666,Tác dụng thuốc Cefurobiotic được nhà sản xuất công bố là gì?,"Theo nhà sản xuất, thuốc Cefurobiotic có thể sử dụng để điều trị các bệnh nhiễm khuẩn do vi khuẩn nhạy cảm gây ra như nhiễm khuẩn đường hô hấp dưới, viêm tai giữa, viêm họng và amidan, nhiễm khuẩn tiết niệu, da và mô mềm, nhiễm lậu cầu, viêm niệu đạo, lậu trực tràng,...","Theo nhà sản xuất, thuốc Cefurobiotic có thể điều trị các trường hợp nhiễm khuẩn do vi khuẩn nhạy cảm gây ra, cụ thể như sau:1 2 - Nhiễm khuẩn đường hô hấp dưới ở thể từ nhẹ đến vừa: viêm phổi, viêm phế quản cấp,…
- Viêm tai giữa và viêm xoang tái phát, viêm họng và viêm amidan tái phát gây ra bởi vi khuẩn nhạy cảm.
- Nhiễm khuẩn đường tiết niệu không biến chứng.
- Nhiễm khuẩn da và mô mềm.
- Nhiễm lậu cầu, viêm niệu đạo, lậu trực tràng không biến chứng ở nữ giới.
- Bệnh Lyme ở giai đoạn đầu, biểu hiện qua dấu hiệu ban đỏ loang do Borrelia burgdorferi.",Tác dụng thuốc Cefurobiotic,Cefurobiotic,2,https://youmed.vn/tin-tuc/cefurobiotic/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_5827,Thuốc Bioflora có thể được sử dụng cho những người đang đặt catheter tĩnh mạch trung ương không?,"Không, thuốc Bioflora chống chỉ định cho những người đang đặt catheter tĩnh mạch trung ương.","Chống chỉ định dùng thuốc Bioflora trong các trường hợp: - Mẫn cảm với một trong các thành phần của thuốc.
- Người bệnh đặt catheter tĩnh mạch trung ương.",Chống chỉ định của thuốc Bioflora,Bioflora,2,https://youmed.vn/tin-tuc/thuoc-bioflora-saccharomyces-boulardii-ngan-ngua-va-dieu-tri-tieu-chay-hieu-qua/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_4538,Azibiotic là thuốc gì?,Azibiotic là một loại kháng sinh thuộc nhóm macrolid.,"Triệu chứng điển hình quá liều của kháng sinh macrolid thường là giảm thính lực, buồn nôn, nôn và tiêu chảy. Xử trí quá liều là rửa dạ dày và điều trị hỗ trợ tổng trạng.",Xử lý khi quá liều Azibiotic,Azibiotic,2,https://youmed.vn/tin-tuc/azibiotic/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_3060,Khi nào không nên sử dụng Appeton Lysine Syrup?,Không nên sử dụng Appeton Lysine Syrup quá liều lượng quy định.,"Không sử dụng quá liều lượng quy định. Quá liều có thể gây ngộ độc hoặc các tác dụng phụ nghiêm trọng. Trong trường hợp khẩn cấp, bạn hãy đưa người bệnh đến phòng cấp cứu tại bệnh viện hoặc cơ sở y tế gần nhất.",Xử lý khi quá liều Appeton Lysine Syrup,Appeton Lysine Syrup,2,https://youmed.vn/tin-tuc/apeton-lysine-syrup/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_5756,Bilaxten có thể xảy ra tương tác khi được sử dụng chung với những chất nào?,"Bilaxten có thể xảy ra tương tác khi được sử dụng chung với thức ăn, nước bưởi chùm, Ketoconazol, Erythromycin, Diltiazem, Rượu, Lorazepam.","Tương tác thuốc xảy ra khi một số thành phần của thuốc phản ứng với các hoạt chất có trong nhóm thuốc hoặc thực phẩm khác. Điều này không chỉ khiến tác dụng điều trị suy giảm mà có thể gây ra nhiều triệu chứng nghiêm trọng. Thuốc Bilaxten có thể xảy ra tương tác khi được sử dụng chung với một số chất sau đây: - Thức ăn.
- Nước bưởi chùm.
- Ketoconazol.
- Erythromycin.
- Diltiazem.
- Rượu.
- Lorazepam.",Tương tác thuốc Bilaxten,Bilaxten,2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-thuoc-bilaxten-bilastine/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_2340,"Với trẻ em, đối với bệnh đái dầm ban đêm thì liều dùng Amitriptylin được gợi ý bao nhiêu?","Với trẻ em từ 6 – 10 tuổi bị đái dầm ban đêm, liều gợi ý là 10 – 20 mg uống lúc đi ngủ; với trẻ trên 11 tuổi là 25 – 50 mg uống trước khi đi ngủ.","1. Người lớn - Liều ban đầu cho người bệnh ngoại trú 75 mg/ngày, chia 3 lần/ ngày. Nếu cần có thể tăng đến 150 mg/ngày. Liều tăng được ưu tiên dùng buổi chiều hoặc buổi tối. Tác dụng giải lo và an thần xuất hiện rất sớm Còn tác dụng chống trầm cảm có thể trong vòng 3 – 4 tuần điều trị, thậm chí nhiều tuần sau mới thấy được. - Liều duy trì ngoại trú: 50 – 100 mg/ngày. Với người bệnh thể trạng tốt, < 60 tuổi, liều có thể tăng lên đến 150 mg/ngày/ lần vào buổi tối. Khi đã đạt tác dụng đầy đủ và tình trạng bệnh đã được cải thiện, nên giảm liều xuống đến liều thấp nhất có thể được để duy trì tác dụng. Tiếp tục điều trị duy trì 3 tháng hoặc lâu hơn để giảm khả năng tái phát. Cần thực hiện ngừng điều trị dần từng bước và theo dõi chặt chẽ vì có nguy cơ tái phát. 2. Trẻ em Tình trạng trầm cảm: Không nên dùng thuốc Amitriptylin cho trẻ em < 12 tuổi. Đái dầm ban đêm ở trẻ lớn: - Liều gợi ý cho trẻ 6 – 10 tuổi: 10 – 20 mg uống lúc đi ngủ.
- Trẻ > 11 tuổi: 25 – 50 mg uống trước khi đi ngủ.
- Điều trị không được kéo dài quá 3 tháng. Đau dây thần kinh: - Dùng thuốc theo đường uống.
- Đối tượng là người lớn và trẻ em ≥ 12 tuổi.
- Liều đầu tiên uống 10 mg buổi tối, tăng dần nếu cần tới khoảng 75 mg/ ngày.",Hướng dẫn sử dụng Amitriptylin - Liều dùng,Amitriptylin,2,https://youmed.vn/tin-tuc/thuoc-amitriptylin/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_1848,Ai là đối tượng đặc biệt thận trọng khi sử dụng thuốc Altamin?,Phụ nữ có thai và cho con bú là những đối tượng đặc biệt thận trọng khi sử dụng thuốc Altamin.,"- Trước khi sử dụng, bạn hãy đọc kỹ bảng thành phần của thuốc. Không sử dụng nếu mẫn cảm với một hoặc nhiều thành phần nêu trên.
- Thận trọng khi sử dụng thuốc cho những đối tượng đang gặp tình trạng tiêu chảy, tắt đường mật.
- Phụ nữ có thai và cho con bú là đối tượng đặt biệt thận trọng khi sử dụng thuốc.
- Lưu ý những thuốc bạn đang sử dụng. Tham khảo ý kiến của bác sĩ để tránh những tương tác có thể gặp phải.
- Nếu gặp bất kỳ tình trạng nào xấu khi sử dụng thuốc, gọi ngay cho bác sĩ để được tư vấn kịp thời.",Lưu ý gì khi sử dụng,Altamin,2,https://youmed.vn/tin-tuc/altamin/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_7839,Khi dùng thuốc tiêm bổ não Cerebrolysin cùng với các thuốc nào có thể làm tăng tích lũy thuốc ở người sử dụng?,"Khi dùng thuốc tiêm bổ não Cerebrolysin cùng với các thuốc chống trầm cảm hoặc thuốc ức chế MAO (ví dụ phenelzin, tranylcypromin, isocarboxazid,…) có thể làm tăng tích lũy thuốc ở người sử dụng.","Dùng thuốc tiêm bổ não Cerebrolysin cùng với các thuốc chống trầm cảm hoặc thuốc ức chế MAO (ví dụ phenelzin, tranylcypromin, isocarboxazid,…) có thể làm tăng tích lũy thuốc ở người sử dụng. Trong trường hợp đó, bạn nên giảm liều dùng của thuốc đó.",Tương tác khi dùng thuốc,Cerebrolysin,2,https://youmed.vn/tin-tuc/thuoc-cerebrolysin-co-cong-dung-gi-cach-dung-va-lieu-dung/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_9601,Điều cần tránh khi sử dụng Dentanalgi là gì?,Tuyệt đối không dùng Dentanalgi đường uống.,Không dùng Dentanalgi với đường uống. Cần đọc kỹ và tuân thủ hướng dẫn sử dụng của Dentanalgi từ nhà sản xuất hoặc chuyên gia y tế. Đặt Dentalnagi ở nơi tránh xa tầm tay của trẻ em.,Lưu ý gì khi sử dụng Dentanalgi,Dentanalgi,2,https://youmed.vn/tin-tuc/dentanalgi/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_6464,Bữa ăn có ảnh hưởng đến tác dụng của thuốc Brudoxil không?,Bữa ăn không ảnh hưởng đến sinh khả dụng của thuốc Brudoxil.,"- Sản phẩm dùng bằng đường uống.
- Bữa ăn không ảnh hưởng đến sinh khả dụng của thuốc. Bạn cũng có thể uống thuốc cùng với thức ăn để giảm bớt tác dụng phụ trên đường tiêu hóa.",Cách dùng và liều dùng thuốc - Cách dùng,Brudoxil,2,https://youmed.vn/tin-tuc/brudoxil/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_2192,Đối tượng nào cần thận trọng khi dùng thuốc Amikacin Bidiphar?,"Người cao tuổi và trẻ nhỏ, người có chức năng thận suy giảm, phụ nữ có thai và phụ nữ cho con bú cần thận trọng khi sử dụng thuốc Amikacin Bidiphar.","Thuốc Amikacin Bidiphar chống chỉ định đối với những người quá mẫn cảm với các aminoglycosid hoặc mắc bệnh nhược cơ. Ngoài ra, những trường hợp sau đây cần phải thận trọng khi sử dụng thuốc này: - Người cao tuổi và trẻ nhỏ vì có nguy cơ cao độc cho tai và thận.
- Hạn chế dùng thuốc lặp lại và/hoặc kéo dài.
- Tránh dùng thuốc cùng lúc hoặc liên tiếp với các thuốc khác có độc tính trên thận hoặc thính giác.
- Đối với người tổn thương thận, nhất định phải định lượng nồng độ thuốc trong huyết thanh. Đối với phụ nữ có thai, không khuyến cáo sử dụng Amikain Bidiphar trong thai kỳ trừ khi thật sự cần thiết do thuốc có nguy cơ gây độc tính trên thận và tai của thai nhi. Ngoài ra, thuốc còn bài tiết qua sữa, có nguy cơ gây loạn khuẩn đường ruột trên trẻ bú mẹ. Do đó, hạn chế sử dụng thuốc ở phụ nữ cho con bú. Nếu trẻ bị rối loạn tiêu hóa trong thời gian người mẹ dùng thuốc, người mẹ cần ngừng cho con bú.",Chống chỉ định và thận trọng khi dùng thuốc Amikacin Bidiphar,Amikacin Bidiphar,2,https://youmed.vn/tin-tuc/amikacin-bidiphar/,Dược sĩ Lương Triệu Vĩ,https://youmed.vn/tin-tuc/bac-si/duoc-si-luong-trieu-vi/
