question_idx,question,answer,context,title,keyword,topic,article_url,author,author_url
disease_836,Có phương pháp nào làm giảm Cholesterol máu trong điều trị bệnh thận IgA không?,"Có, sử dụng một số loại thuốc làm giảm cholesterol, chẳng hạn như statin.",Những người mắc bệnh thận IgA có thể tăng cholesterol máu. Cholesterol là một loại chất béo được tìm thấy trong hầu hết các tế bào của cơ thể. Một trong một số loại thuốc làm giảm cholesterol là statin.,Cách điều trị bệnh thận IgA - Giảm cholesterol trong máu trong điều trị bệnh thận IgA,Bệnh thận IgA,1,https://youmed.vn/tin-tuc/benh-than-iga/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
medicine_13594,Cây Đại bi được sử dụng như thế nào tại Ấn Độ?,"Tại Ấn Độ, lá Đại bi được sử dụng để chữa mất ngủ, trạng thái tâm thần bị kích thích.","Đại bi có vị cay, đắng, tính ôn, có tác dụng khu phong, trừ thấp, hoạt huyết, tiêu ứ, sát trùng. Lá Đại bi được dùng làm thuốc chữa cảm sốt, cúm, làm ra mồ hôi dưới dạng thuốc xông. Dùng lá phối với một số dược liệu có tinh dầu như lá Bưởi, lá Chanh, lá Sả mỗi thứ một nắm. Cách dùng: Tất cả cho vào nồi nước đun sôi rồi xông. Khi xông cần ngồi nơi kín gió. Dùng chăn trùm kín cả người và nồi nước xông, hơi nước có chất thơm bốc lên làm ra mồ hôi. Xông xong dùng khăn khô lau hết người, bệnh nhân cảm thấy dễ chịu ngay. - Nước sắc lá Đại bi uống chữa đầy bụng, ăn uống khó tiêu, ho nhiều đờm. Ngày dùng 20 – 30g lá tươi.
- Dùng ngoài, lá Đại bi nấu nước ngâm rửa hoặc lá tươi giã nát đắp tại chỗ chữa lở loét, vết thương sưng đau. Lá Đại bi phối hợp với lá cây Dâm hôi (lượng bằng nhau), rửa sạch, giã nát, lấy nước bôi chữa mụn ghẻ. Công dụng của Đại bi ở các nước: - Ở Trung quốc, lá Đại bi được dùng làm thuốc kiện vị chữa đầy hơi, diệt giun sán, đắp tại chỗ chữa vết loét.
- Ấn Độ dùng lá Đại bi chữa mất ngủ, trạng thái tâm thần bị kích thích.
- Philippines dùng lá Đại bi làm thuốc lợi tiểu chữa các bệnh sỏi thận, phù nề dưới dạng viên nén 250mg bột. Người lớn dùng 1 – 2 viên mỗi lần, cứ 6 giờ uống một lần.
- Ở Thái Lan, lá thái nhỏ phơi khô cuộn thành điếu thuốc để hút chữa viêm xoang.",Công dụng theo y học cổ truyền,Đại bi,3,https://youmed.vn/tin-tuc/dai-bi-vi-thuoc-tri-cam-sot-hieu-qua/,Bác sĩ Phạm Thị Linh,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-thi-linh/
drug_9682,Diane-35 là loại thuốc gì và có tác dụng gì?,Diane-35 là thuốc dùng để điều trị mụn trứng cá mức độ vừa đến nặng do nhạy cảm với androgen và chứng rậm lông ở phụ nữ tuổi sinh sản.,"Diane-35 có dạng viên nén bao đường màu cam nhạt (be), tròn với hai mặt lồi, chứa ethinylestradiol (0,035 mg) và cyproteron acetat (2 mg). Diane-35 dùng để điều trị: - Mụn trứng cá mức độ vừa đến nặng do nhạy cảm với androgen.
- Chứng rậm lông ở phụ nữ tuổi sinh sản. Tuy nhiên chỉ nên sử dụng Diane-35 khi các phương pháp điều trị khác không có hiệu quả. Ngoài ra do thuốc cũng có tác dụng như thuốc tránh thai hàng ngày do ức chế sự rụng trứng và thay đổi chất nhầy cổ tử cung. Do đó, không sử dụng thuốc chung với các thuốc tránh thai hàng ngày khác. >> Xem thêm: Những thắc mắc thường gặp của chị em về thuốc tránh thai hàng ngày",Diane 35 là thuốc gì và được sử dụng trong các trường hợp nào?,Diane-35,2,https://youmed.vn/tin-tuc/thuoc-diane-35/,Dược sĩ Phạm Chí Khang,https://youmed.vn/tin-tuc/bac-si/duoc-si-pham-chi-khang/
disease_9022,Bao lâu là thời gian điều trị chống đông tối thiểu?,Thời gian điều trị chống đông tối thiểu là 3 tháng.,"Thời gian điều trị chống đông: Ít nhất 3 tháng, phụ thuộc chủ yếu vào bệnh lý nền và yếu tố thúc đẩy, cân nhắc giữa nguy cơ thuyên tắc tĩnh mạch tái phát và nguy cơ chảy máu khi dùng thuốc chống đông: Không nên dùng kéo dài quá 3 tháng trong trường hợp: - Yếu tố thúc đẩy tạm thời: sau phẫu thuật
- Nguy cơ chảy máu cao Nên điều trị kéo dài nếu: - Không rõ yếu tố thúc đẩy
- Còn tồn tại yếu tố thúc đẩy: ung thư
- Bệnh lý tăng đông bẩm sinh, di truyền: thiếu hụt protein C, protein S, antithrombin III, hội chứng kháng phospholipid",Điều trị thuyên tắc tĩnh mạch sâu - 2 Điều trị duy trì và duy trì kéo dài,Thuyên tắc tĩnh mạch sâu,1,https://youmed.vn/tin-tuc/thuyen-tac-tinh-mach-sau-ban-da-biet-gi/,Bác sĩ Trần Hoàng Nhật Linh,https://youmed.vn/tin-tuc/bac-si/bac-si-tran-hoang-nhat-linh/
medicine_9073,Hoa và quả của cây Quế có đặc điểm gì?,"Hoa Quế có màu trắng, mọc thành chùm xim ở kẽ lá hoặc đầu cành. Hoa nhỏ chỉ bằng nửa hạt gạo, có mùi thơm đặc trưng. Quả hạch, hình trứng. Khi chưa chín màu xanh, lúc chín chuyển sang màu nâu tím, nhẵn bóng. Quả mọng trong chứa một hạt, quả dài 1 – 1,2 cm. Hạt hình bầu dục, trong hạt chứa dầu.","Quế là cây thân gỗ sống lâu năm. Những cây trưởng thành có thể cao tới 20m, đường kính thân tới 40cm. Rễ cây là dạng rễ cọc, phát triển mạnh, cắm sâu vào lòng đất, lại dễ dàng đan chéo lan rộng. Cho nên cây Quế thích hợp sống ở những vùng đồi núi dốc. Thân Quế tròn đều, vỏ ngoài thân nhẵn, màu xám, hơi có vết rạn nứt chạy theo chiều dọc. Lá cây mọc so le, có cuống ngắn, cứng và giòn. Đầu lá nhọn hoặc hơi tù, có 3 gân hình cung. Mặt trên của lá xanh bóng, mặt dưới lá xanh đậm. Lá trưởng thành dài khoảng 18 – 20 cm, rộng khoảng 6 – 8 cm, cuống lá dài khoảng 1 cm. Quế thuộc dạng cây thường xanh quanh năm, tán lá tỏa hình trứng. Hoa trắng, mọc thành chùm xim ở kẽ lá hoặc đầu cành. Hoa nhỏ chỉ bằng nửa hạt gạo, có mùi thơm đặc trưng. Quả hạch, hình trứng. Khi chưa chín màu xanh, lúc chín chuyển sang màu nâu tím, nhẵn bóng. Quả mọng trong chứa một hạt, quả dài 1 – 1,2 cm. Hạt hình bầu dục, trong hạt chứa dầu. Toàn cây Quế có tinh dầu thơm, nhất là vỏ thân.",Quế là gì? - Mô tả đặc điểm thực vật,Quế,3,https://youmed.vn/tin-tuc/cay-que/,Bác sĩ Bùi Khánh Hà,https://youmed.vn/tin-tuc/bac-si/bac-si-bui-khanh-ha/
medicine_12558,Tỳ bà diệp được sử dụng như thế nào trong dân gian?,"Trong dân gian, Tỳ bà diệp là vị thuốc cổ truyền, được sử dụng rất lâu đời.","Bán hạ 4g, Mao căn 80g, Nhân sâm 4g, Phục linh 20g, Sinh khương 7 lát, Tỳ bà diệp 8g. Sắc uống (Tỳ Bà Diệp ẩm – Loại Chứng Phổ Tế Bản Sự Phương). Tỳ bà diệp là một vị thuốc cổ truyền được sử dụng từ rất lâu trong dân gian. Nhờ có nhiều tác dụng quý mà dược liệu này được dùng nhiều trong các bài thuốc chữa bệnh cũng như cuộc sống hằng ngày. Tuy nhiên, để có thể phát huy hết công dụng của vị thuốc đối với sức khỏe, bạn nên tham khảo ý kiến bác sĩ để kiểm soát rủi ro và những tác dụng không mong muốn. Hãy chia sẻ bài viết nếu thấy hữu ích. Bác sĩ Phạm Lê Phương Mai","Một số bài thuốc kinh nghiệm - Trị Tỳ Vị hư yếu, nôn ói",Tỳ bà diệp,3,https://youmed.vn/tin-tuc/ty-ba-diep-chiec-la-than-ky-tri-ho-chua-non/,Bác sĩ Phạm Lê Phương Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-le-phuong-mai/
medicine_10296,Cây Tai chuột thường được thu hái vào thời điểm nào trong năm?,Cây Tai chuột có thể được thu hái quanh năm.,"Toàn cây được thu hái quanh năm, dùng tươi hoặc phơi khô, sao vàng.",Tìm hiểu về cây Tai chuột? - Bộ phận dùng,Tai chuột,3,https://youmed.vn/tin-tuc/tai-chuot-vi-thuoc-co-ten-goi-doc-dao-voi-cong-dung-bat-ngo/,Bác sĩ Phạm Thị Linh,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-thi-linh/
body-part_1997,Trong trường hợp nào thì hội chứng Turner phải kết hợp điều trị nội khoa với phẫu thuật?,Hội chứng Turner phải kết hợp điều trị nội khoa với phẫu thuật trong một số trường hợp đặc biệt.,"Nguyên nhân gây bệnh sẽ ảnh hưởng tới quyết định điều trị. - Hội chứng Klinefelter Cần điều trị androgen thay thế, đặc biệt lúc trẻ dậy thì muộn hay khi nồng độ testosterone quá thấp. - Hội chứng Turner Việc điều trị nhằm nâng chiều cao của trẻ. Đồng thời, nó thúc đẩy các đặc điểm sinh dục phụ và tạo điều kiện cho trẻ em gái có kinh nguyệt đúng lúc. Điều trị thường bằng nội tiết tố tăng trưởng phối hợp với nội tiết tố nữ. Một số trường hợp phải kết hợp với phẫu thuật.",Điều trị lưỡng tính như thế nào? - Điều trị nội khoa,Lưỡng tính,0,https://youmed.vn/tin-tuc/luong-tinh-cau-chuyen-nhung-nguoi-khong-ro-nam-hay-nu/,Bác sĩ Trần Hoàng Nhật Linh,https://youmed.vn/tin-tuc/bac-si/bac-si-tran-hoang-nhat-linh/
medicine_11883,"Trong bài thuốc trị viêm niệu đạo, tiểu tiện đau buốt, trúc diệp có liều lượng là bao nhiêu?","Trong bài thuốc trị viêm niệu đạo, tiểu tiện đau buốt, trúc diệp có liều lượng là 15 g.","Trúc diệp 15 g, Thông thảo 5 g, Sinh cam thảo 3 g, Qua lâu căn 10 g, Hoàng bá 5 g, nước 600 ml, sắc còn 200 ml, uống 3 lần trong ngày. Trúc diệp là một vị thuốc cổ truyền được sử dụng từ rất lâu trong dân gian. Nhờ có nhiều tác dụng quý mà dược liệu này được dùng nhiều trong các bài thuốc chữa bệnh cũng như cuộc sống hằng ngày. Tuy nhiên, để có thể phát huy hết công dụng của vị thuốc đối với sức khỏe, bạn nên tham khảo ý kiến bác sĩ để kiểm soát rủi ro và những tác dụng không mong muốn. Hãy chia sẻ bài viết nếu thấy hữu ích.","Một số bài thuốc kinh nghiệm - Trị viêm niệu đạo, tiểu tiện đau buốt",Trúc diệp,3,https://youmed.vn/tin-tuc/truc-diep-vi-thuoc-thanh-nhiet-loi-tieu-quanh-ta/,Bác sĩ Phạm Lê Phương Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-le-phuong-mai/
medicine_7238,Cây mía dò có chiều cao khoảng bao nhiêu?,"Cây mía dò cao chừng 50 - 60cm, có thể lên tới 1m.","Cây mía dò là cây thảo cao chừng 50 – 60cm, có thể lên tới 1m, có thân xốp. Thân rễ to phát triển thành củ nạc. Lá xòe ra hình mác, mọc so le, có bẹ. Lá non thường mọc thành một đường xoắn ốc, mặt dưới lá có lông mịn. Cuống lá ngắn. Cụm hoa moc thành bông ở đầu cành, không cuống, hình trứng, mang nhiều hoa màu trắng, có lá bắc màu đỏ xếp cặp đôi không đối xứng. Quả nang dài 13mm, chứa nhiều hạt đen nhẵn bóng.",Giới thiệu về Cây Mía dò - Mô tả toàn cây,Mía dò,3,https://youmed.vn/tin-tuc/tac-dung-cua-cay-mia-do/,Bác sĩ Dương Thị Ngọc Lan,https://youmed.vn/tin-tuc/bac-si/bac-si-duong-thi-ngoc-lan/
disease_10668,Mục đích của việc xét nghiệm dịch trong u nang biểu bì khi bị nhiễm trùng là gì?,Nuôi cấy vi khuẩn và thử kháng sinh đồ để xác định loại vi khuẩn gây nhiễm trùng và lựa chọn kháng sinh phù hợp.,"Xét nghiệm dịch trong u nang thường không cần thiết. Tuy nhiên, với nhiễm trùng tái phát hoặc không đáp ứng với kháng sinh, mẫu dịch lấy để nuôi cấy vi khuẩn và thử kháng sinh đồ.","Làm thế nào để chẩn đoán u nang biểu bì? - Xét nghiệm máu, dịch tiết",U nang biểu bì,1,https://youmed.vn/tin-tuc/u-nang-bieu-bi-loai-u-nang-pho-bien-thuong-gap-o-da/,Bác sĩ Phan Thị Hoàng Yến,https://youmed.vn/tin-tuc/bac-si/bac-si-phan-thi-hoang-yen/
medicine_2788,Cây xấu hổ có thể gây ra tác dụng phụ nào nếu sử dụng không đúng cách?,"Nếu sử dụng không đúng cách, cây xấu hổ có thể gây ra các tác dụng phụ như dị ứng với bất kỳ thành phần nào có trong dược liệu, dẫn đến suy nhược cơ thể và người bị hàn hoặc phụ nữ có thai không được sử dụng cây xấu hổ.","- Dị ứng với bất kỳ thành phần nào có trong dược liệu.
- Không dùng cây xấu hổ cho người suy nhược cơ thể và người bị hàn.
- Phụ nữ có thai không được sử dụng cây xấu hổ.
- Không được dùng kết hợp cây xấu hổ với cây Mimosa. Cây Xấu hổ là một vị thuốc cổ truyền được sử dụng từ rất lâu trong dân gian. Nhờ có nhiều tác dụng quý mà dược liệu này được dùng nhiều trong các bài thuốc chữa bệnh cũng như cuộc sống hằng ngày. Tuy nhiên, để có thể phát huy hết công dụng của vị thuốc đối với sức khỏe, bạn nên tham khảo ý kiến bác sĩ để kiểm soát rủi ro và những tác dụng không mong muốn.",Kiêng kỵ,Cây xấu hổ,3,https://youmed.vn/tin-tuc/cay-xau-ho-loai-cay-quen-thuoc-giup-an-than/,Bác sĩ Phạm Lê Phương Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-le-phuong-mai/
medicine_8061,"Trong bài thuốc kinh nghiệm chữa co giật ở trẻ em, ngoài Ngô công thì cần những nguyên liệu nào khác?","Ngoài Ngô công, bài thuốc còn bao gồm Toàn yết và Chu sa.","Dùng Ngô công, Toàn yết, Chu sa lượng bằng nhau tán bột mịn, mỗi lần uống 0,5 – 1,5 g với nước ấm. Bạn có thể đọc thêm bài viết Co giật ở trẻ, bạn cần biết những gì?",Đơn thuốc kinh nghiệm - Trẻ em co giật,Ngô công,3,https://youmed.vn/tin-tuc/ngo-cong-vi-thuoc-chong-co-giat-tu-con-ret/,"Thạc sĩ, Bác sĩ Nguyễn Trần Anh Thư",https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-tran-anh-thu/
medicine_205,Binh lang có thể gây ra tác dụng phụ nào?,"Binh lang có thể gây ra các tác dụng phụ bao gồm: khí hư hạ hãm (sa dạ dày, thoát vị cơ quan tiêu hóa), không có tích trệ.","- Hạt Cau kỵ lửa, vì vậy không nên sao chín vì có thể làm giảm tác dụng chữa bệnh của dược liệu.
- Không dùng Binh lang cho trẻ nhỏ, sản phụ.
- Các trường hợp khí hư hạ hãm (sa dạ dày, thoát vị cơ quan tiêu hóa).
- Không có tích trệ. Binh lang là một vị thuốc cổ truyền được sử dụng từ rất lâu trong dân gian. Nhờ có nhiều tác dụng quý mà dược liệu này được dùng nhiều trong các bài thuốc chữa bệnh cũng như cuộc sống hằng ngày. Tuy nhiên, để có thể phát huy hết công dụng của vị thuốc đối với sức khỏe, bạn nên tham khảo ý kiến bác sĩ để kiểm soát rủi ro và những tác dụng không mong muốn.",Kiêng kỵ,Binh lang,3,https://youmed.vn/tin-tuc/binh-lang-vi-thuoc-quy-gan-gui-quanh-ta/,Bác sĩ Phạm Lê Phương Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-le-phuong-mai/
disease_4192,Các yếu tố nào làm tăng nguy cơ loãng xương?,"Các yếu tố làm tăng nguy cơ loãng xương là: chế độ ăn uống thiếu chất, suy dinh dưỡng hoặc các bệnh gan mãn tính, thường xuyên sử dụng thuốc corticoid trong thời gian dài.","Bất cứ ai cũng có thể bị loãng xương nhưng một số có nguy cơ bị loãng xương cao hơn người khác: - Phụ nữ có nguy cơ cao gấp bốn lần so với nam giới. Quá trình mất xương tăng tốc trong vài năm sau khi mãn kinh, khi buồng trứng ngừng sản xuất hormone sinh dục nữ estrogen.
- Người mắc một số bệnh lý cũng gây tăng nguy cơ loãng xương như: cường giáp, đái tháo đường, to đầu chi,..
- Ăn uống thiếu chất, suy dinh dưỡng hay các bệnh gan mãn tĩnh.
- Người thường xuyên sử dụng thuốc corticoid (prednisolon, methylprednisolon,…) trong thời gian dài cũng làm tăng nguy cơ loãng xương.",Ai là đối tượng dễ bị loãng xương?,Loãng xương,1,https://youmed.vn/tin-tuc/loang-xuong-nguyen-nhan-va-trieu-chung/,Bác sĩ Lê Hoàng Ngọc Trâm,https://youmed.vn/tin-tuc/bac-si/bac-si-le-hoang-ngoc-tram/
body-part_1861,Khi nào lông mi của phôi thai phát triển?,Lông mi của phôi thai phát triển từ tuần thứ 22 đến tuần thứ 26 của thai kỳ.,"Các lông mi của phôi thai phát triển từ tuần thứ 22 đến tuần thứ 26 của thai kỳ. Lông mi có chu kỳ sống bao gồm ba giai đoạn: giai đoạn tăng trưởng (anagen), giai đoạn thoái hóa (catagen) và giai đoạn nghỉ ngơi (telogen). Sau giai đoạn telogen, lông mi rụng đi và vòng đời bắt đầu lại với một sợi mới trong giai đoạn anagen. Tốc độ phát triển hàng ngày của nó là 0,12 – 0,14 mm. Giai đoạn anagen thay đổi từ bốn đến mười tuần. Vòng đời hoàn chỉnh là từ bốn đến mười một tháng. Chiều dài lông mi hiếm khi vượt quá 12 mm. Vì tốc độ phát triển và thời gian giai đoạn anagen ngắn hơn so với những gì được quan sát trong nghiên cứu về tóc trên da đầu. Tốc độ phát triển lông mi bị ảnh hưởng bởi một số yếu tố: Bao gồm các chất tương tự prostaglandin tại chỗ được sử dụng để giảm nhãn áp ở bệnh nhân tăng nhãn áp. Nesher et al. đã chứng minh rằng: các thụ thể F2α tương tự prostaglandin được biểu hiện ở một số lớp của nang lông trong giai đoạn anagen của nó. Tuy nhiên cần có các nghiên cứu sâu hơn để xác nhận sự biểu hiện của các thụ thể F2α khi sử dụng thuốc nhỏ mắt tương tự prostaglandin.",Các đặc điểm sinh lý - Vòng đời,Lông mi,0,https://youmed.vn/tin-tuc/long-mi-hang-rao-bao-ve-va-tao-ve-dep-cho-doi-mat/,Bác sĩ Phan Văn Giáo,https://youmed.vn/tin-tuc/bac-si/bac-si-phan-van-giao/
body-part_2572,Nướu dính được tạo ra để chịu những lực nào?,Nướu dính được tạo ra để chịu lực nhai lực chải răng và các tài lực chức năng khác.,"Là phần nướu giới hạn từ rãnh nướu đến đường tiếp nối nướu- niêm mạc. Trong trường hợp không có viêm, nướu dính được xác định rõ ràng. Ngoài trừ ở khẩu cái không có ranh giới giữa nướu dính và niêm mạc khẩu cái. Nướu dính không có lớp mô liên kết lỏng lẻo, ít sợi collagen, nhiều sợi đàn hồi dày lên, dính chặt vào răng và xương bên dưới. Bề mặt nướu dính khi thổi khô có vẻ lấm tấm da cam. Đặc điểm này thay đổi theo tuổi (ở người lớn thấy rõ hơn trẻ em), giữa các cá thể( một số người không có) và các vùng khác nhau trong miệng (mặt ngoài rõ hơn mặt trong). Đây là một dạng biệt hóa thích nghi về mặt chức năng. Bề mặt nướu lấm tấm da cam là một đặc điểm của nướu lành mạnh. Giảm hay mất vẻ lấm tấm da cam là một biểu hiện chung của bệnh nướu. Đặc điểm bề mặt này có liên quan với biểu hiện và mức độ sừng hóa của biểu mô. Phần nướu này được tạo ra để chịu lực nhai lực chải răng và các tài lực chức năng khác . Chiều cao của nướu dính thay đổi từ 1 – 9 mm và có khuynh hướng tăng theo tuổi . Nướu dính có chiều cao lớn nhất ở vùng răng cửa. Chiều cao này giảm dần ở vùng răng nanh và các răng sau. Vùng có nướu dính ngắn nhất là vùng răng cối nhỏ thứ nhất. Đây là nơi thường có điểm bám của thắng và cơ. Sự thay đổi về chiều cao của nướu dính theo vùng răng là như nhau ở cả bộ răng sữa và bộ răng vĩnh viễn .",Các thành phần của nướu - Nướu dính,Nướu răng,0,https://youmed.vn/tin-tuc/nuou-rang-mo-mem-quan-trong-bao-quanh-rang/,Bác sĩ Trương Mỹ Linh,https://youmed.vn/tin-tuc/bac-si/bac-si-truong-my-linh/
medicine_11696,Khi nào người ta gọi là Toàn yết khi nào gọi là Yết vĩ?,"Nếu dùng cả con bọ cạp thì gọi là toàn yết, còn nếu chỉ dùng riêng đuôi bọ cạp thì gọi là yết vĩ.","Toàn yết là tên dược liệu từ con bọ cạp. Còn có tên khác là toàn trùng, yết tử, yết vĩ. Nếu dùng cả con bọ cạp thì gọi là toàn yết. Nếu chỉ dùng đuôi bọ cạp thì gọi là yết vĩ. Toàn yết có tên khoa học là Buthus martensii thuộc họ Bọ cạp Buthidae.1",Mô tả dược liệu - Tên gọi khoa học,Toàn yết,3,https://youmed.vn/tin-tuc/toan-yet/,ThS.BS Dư Thị Cẩm Quỳnh,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-du-thi-cam-quynh/
body-part_4778,Làm sao để duy trì độ pH của cơ thể hơi kiềm?,"Để duy trì độ pH của cơ thể hơi kiềm, nên ăn khoảng 60 – 80% thực phẩm tạo kiềm, khoảng 20 – 40% thực phẩm tạo axit.","Độ pH ở các cơ quan khác nhau trong cơ thể là không giống nhau. pH là một trong những yếu tố vô cùng quan trọng ảnh hưởng đến sức khỏe của con người. Độ pH của cơ thể có khả năng ảnh hưởng đến mọi tế bào trong cơ thể. pH của máu có tính kiềm. Bộ não, hệ tuần hoàn, thần kinh, hệ tiêu hoá… làm việc tốt ở mức độ pH thích hợp. Khi pH của cơ thể bị quá axit, cơ thể dễ bị bệnh. Ví dụ như bệnh tim mạch, lão hoá sớm, các vấn đề về thần kinh, dị ứng, ung thư. Tốt hơn hết ăn khoảng 60 – 80% thực phẩm tạo kiềm, khoảng 20 – 40% thực phẩm tạo axit. Nếu duy trì được chế độ ăn này thì pH của cơ thể hơi kiềm. Đó là điều kiện để có sức khoẻ tốt.",Tác dụng của độ pH trong cơ thể,Độ pH,0,https://youmed.vn/tin-tuc/do-ph-yeu-to-quan-trong-voi-co-the-song/,Bác sĩ Nguyễn Lâm Giang,https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-lam-giang/
disease_5649,Liệu người lớn có thể lây bệnh nấm miệng từ nhau không?,"Không, nấm Candida ở miệng không lây ở người lớn.","Nấm Candida ở miệng không lây ở người lớn. Tuy nhiên, bệnh có thể lây truyền ở trẻ sơ sinh và ba mẹ trong thời gian cho con bú.1",Nhiễm nấm Candida miệng có lây không?,Nấm miệng,1,https://youmed.vn/tin-tuc/nam-luoi-nguyen-nhan-nhan-biet-va-dieu-tri/,Bác sĩ Nguyễn Lê Vũ Hoàng,https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-le-vu-hoang/
medicine_8993,"Ở Việt Nam, qua lâu thường mọc ở những vùng nào?","Ở Việt Nam, qua lâu thường mọc ở độ cao từ 300 ở Thái Nguyên lên đến 1300m ở Hà Giang. Ở những vùng rừng núi đá vôi có thể thấy cây mọc.","Cây phân bố chủ yếu ở các vùng có khí hậu nhiệt đới, cận nhiệt đới như ở các vùng Đông Á bao gồm Triều Tiên, Nhật Bản, Trung Quốc, Việt Nam, Lào, Thái Lan, Malaysia. Ở Ấn Độ, Pakistan, Sritanca cây cũng phân bố nhiều. Ở Việt Nam cây thường thấy ở các tỉnh giáp với biên giới ở phía Bắc như Cao Bằng, Lạng Sơn, Quảng Ninh, Tuyên Quang, Yên Bái, Sơn La, Hòa Bình, Ninh Thuận. Qua lâu là một cây ưa ẩm, những nơi có ánh sáng và có thể chịu được bóng, mọc trên những vùng đất ẩm, nhiều mùn và tươi xốp. Cây mọc thường hay leo lên những cây mọc bụi hoặc dây leo khác ở những vùng núi đá vôi ẩm. Cây thường mọc ở độ cao từ 300 ở Thái Nguyên lên đến 1300m ở Hà Giang. Ở những vùng rừng núi đá vôi có thể thấy cây mọc.","Qua lâu là gì ? - Phân bố, thu hái",Qua lâu,3,https://youmed.vn/tin-tuc/tac-dung-chua-benh-cua-qua-lau/,Bác sĩ Tạ Công Thúy Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-ta-cong-thuy-mai/
drug_5649,Thuốc Biafine có thể dùng cho vết thương nào không?,Không dùng kem bôi lên vết thương chảy máu.,"- Dị ứng với trolamin hoặc dị ứng với bất cứ thành phần nào khác có trong công thức của thuốc.
- Không dùng kem bôi lên vết thương chảy máu.
- Nếu vết thương đang bị nhiễm trùng cũng không nên dùng thuốc Biafine để bôi lên vết thương.",Trường hợp không nên dùng thuốc Biafine,Biafine,2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-kem-tri-bong-biafine/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
medicine_4535,Trong thân và lá cây dừa nước có chứa những hoạt chất gì?,"Trong thân và lá cây dừa nước có chứa các hoạt chất: flavonoid, tanin, rất nhiều muối Na, K, canxi, sắt và vitamin C.","Trong thân và lá cây có chứa các hoạt chất: flavonoid, tanin, rất nhiều muối Na, K, canxi, sắt và vitamin C. Trong 100 g rau Dừa nước tươi có: 2,62 g protid, 4,5 g glucid, 5,5 g chất xơ, 1,2 g chất tro, 152 mg calcium, 2,5 mg phospho, 0,7 mg sắt, 0,26 mg caroten, 52 mg vitamin C.",Thành phần hóa học và tác dụng của Dừa nước - Thành phần hóa học,Dừa nước,3,https://youmed.vn/tin-tuc/dua-nuoc-khong-chi-la-loai-rau-moc-hoang/,Bác sĩ Phạm Lê Phương Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-le-phuong-mai/
medicine_5601,"Tại sao cần bảo quản hạt kê nơi khô ráo, tránh mối mọt, tránh ẩm thấp?","Vì hạt kê là một loại ngũ cốc nên rất dễ sinh nấm mốc, sâu mọt. Nấm mốc trong ngũ cốc là chất rất dễ gây dị ứng, nếu dung nạp lâu ngày thì dễ dẫn đến ung thư gan.","Vì hạt kê là một loại ngũ cốc nên rất dễ sinh nấm mốc, sâu mọt. Nấm mốc trong ngũ cốc là chất rất dễ gây dị ứng, nếu dung nạp lâu ngày thì dễ dẫn đến ung thư gan. Do đó, cần bảo quản hạt kê nơi khô ráo, tránh mối mọt, tránh ẩm thấp. Hạt kê là thực phẩm chống đói của ông cha ta thời kì còn khó khăn. Ngày nay, loại hạt này trở thành loại lương thực dinh dưỡng cao và có nhiều ứng dụng trong điều trị. Nó đã được khoa học chứng minh có tiềm năng trong điều trị đái tháo đường, mỡ máu cao, tiểu khó, suy dinh dưỡng. Hi vọng bài viết dưới đây mang lại kiến thức bổ ích cho bạn đọc.",Lưu ý khi sử dụng hạt Kê,Hạt kê,3,https://youmed.vn/tin-tuc/hat-ke/,Bác sĩ Nguyễn Thị Ngọc Thi,https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-thi-ngoc-thi/
medicine_2534,"Khi sắc thuốc chữa viêm lợi, nên sắc rễ cây Nổ đặc tới mức nào?",Nên sắc rễ cây Nổ lấy nước đặc.,"Chuẩn bị: Rễ cây Nổ. Thực hiện: Sắc lấy nước đặc, đem ngậm súc miệng và nhổ đi.",Một số cách sử dụng vị thuốc cây nổ - Bài thuốc chữa chứng viêm lợi gây đau nhức răng,Cây nổ,3,https://youmed.vn/tin-tuc/cay-qua-no-trai-no-tuoi-tho-cay-thuoc-quy-hiem/,Bác sĩ Hoàng Thị Lang,https://youmed.vn/tin-tuc/bac-si/bac-si-hoang-thi-lang/
